,index,position,team,lat,lon,dtf,dif,dist_mg,last_report,status,finish_time,datetime
9102,4,5,Sanya Serenity Coast,30.42855,-120.11473000000001,2660.08,2660.08,118,06 May 2018 18.00 (UTC),racing,,2018-05-06 18:00:00
2716,4,5,Sanya Serenity Coast,30.360870000000002,-119.94723,2651.89,2651.89,116,06 May 2018 19.00 (UTC),racing,,2018-05-06 19:00:00
14618,4,5,Sanya Serenity Coast,30.2963,-119.78411000000001,2644.05,2644.05,113,06 May 2018 20.00 (UTC),racing,,2018-05-06 20:00:00
4416,4,5,Sanya Serenity Coast,30.237990000000003,-119.60443000000001,2636.14,2636.14,112,06 May 2018 21.00 (UTC),racing,,2018-05-06 21:00:00
3290,4,5,Sanya Serenity Coast,30.17945,-119.43413000000001,2628.58,2628.58,111,06 May 2018 22.00 (UTC),racing,,2018-05-06 22:00:00
8573,4,5,Sanya Serenity Coast,30.016540000000003,-119.41467,2619.67,2619.67,106,06 May 2018 23.00 (UTC),racing,,2018-05-06 23:00:00
2891,4,5,Sanya Serenity Coast,29.84161,-119.40278,2610.41,2610.41,101,07 May 2018 00.00 (UTC),racing,,2018-05-07 00:00:00
8882,4,5,Sanya Serenity Coast,29.65614,-119.40436000000001,2601.07,2601.07,97,07 May 2018 01.00 (UTC),racing,,2018-05-07 01:00:00
14103,4,5,Sanya Serenity Coast,29.46978,-119.41368,2592.02,2592.02,95,07 May 2018 02.00 (UTC),racing,,2018-05-07 02:00:00
4990,4,5,Sanya Serenity Coast,29.28115,-119.43606000000001,2583.39,2583.39,93,07 May 2018 03.00 (UTC),racing,,2018-05-07 03:00:00
9871,4,5,Sanya Serenity Coast,29.09228,-119.47061000000001,2575.32,2575.32,93,07 May 2018 04.00 (UTC),racing,,2018-05-07 04:00:00
1529,5,6,Sanya Serenity Coast,28.94016,-119.52192,2569.75,2569.75,94,07 May 2018 05.00 (UTC),racing,,2018-05-07 05:00:00
6078,5,6,Sanya Serenity Coast,28.765659999999997,-119.60587,2564.47,2564.47,97,07 May 2018 06.00 (UTC),racing,,2018-05-07 06:00:00
13417,5,6,Sanya Serenity Coast,28.59129,-119.68995,2559.55,2559.55,102,07 May 2018 07.00 (UTC),racing,,2018-05-07 07:00:00
8118,5,6,Sanya Serenity Coast,28.42056,-119.77401,2555.16,2555.16,109,07 May 2018 08.00 (UTC),racing,,2018-05-07 08:00:00
3640,5,6,Sanya Serenity Coast,28.255229999999997,-119.86315,2551.58,2551.58,117,07 May 2018 09.00 (UTC),racing,,2018-05-07 09:00:00
268,5,6,Sanya Serenity Coast,28.091390000000004,-119.9618,2548.82,2548.82,119,07 May 2018 10.00 (UTC),racing,,2018-05-07 10:00:00
11503,6,7,Sanya Serenity Coast,27.92618,-120.05406,2546.18,2546.18,119,07 May 2018 11.00 (UTC),racing,,2018-05-07 11:00:00
11786,6,7,Sanya Serenity Coast,27.769240000000003,-120.15106999999999,2544.47,2544.47,119,07 May 2018 12.00 (UTC),racing,,2018-05-07 12:00:00
7310,6,7,Sanya Serenity Coast,27.62135,-120.23895,2543.09,2543.09,119,07 May 2018 13.00 (UTC),racing,,2018-05-07 13:00:00
8163,6,7,Sanya Serenity Coast,27.4852,-120.31922,2542.12,2542.12,117,07 May 2018 14.00 (UTC),racing,,2018-05-07 14:00:00
3163,6,7,Sanya Serenity Coast,27.3536,-120.40283000000001,2541.76,2541.76,115,07 May 2018 15.00 (UTC),racing,,2018-05-07 15:00:00
4725,8,9,Sanya Serenity Coast,27.21933,-120.49058000000001,2541.82,2541.82,115,07 May 2018 16.00 (UTC),racing,,2018-05-07 16:00:00
14829,8,9,Sanya Serenity Coast,27.0888,-120.5792,2542.35,2542.35,113,07 May 2018 17.00 (UTC),racing,,2018-05-07 17:00:00
10412,7,8,Sanya Serenity Coast,26.96687,-120.51378000000001,2535.97,2535.97,106,07 May 2018 18.00 (UTC),racing,,2018-05-07 18:00:00
1393,7,8,Sanya Serenity Coast,26.848309999999998,-120.41261999999999,2528.03,2528.03,100,07 May 2018 19.00 (UTC),racing,,2018-05-07 19:00:00
12130,7,8,Sanya Serenity Coast,26.773629999999997,-120.26283000000001,2518.87,2518.87,91,07 May 2018 20.00 (UTC),racing,,2018-05-07 20:00:00
6933,7,8,Sanya Serenity Coast,26.72124,-120.0872,2509.01,2509.01,82,07 May 2018 21.00 (UTC),racing,,2018-05-07 21:00:00
848,7,8,Sanya Serenity Coast,26.67039,-119.91205,2499.22,2499.22,75,07 May 2018 22.00 (UTC),racing,,2018-05-07 22:00:00
10971,7,8,Sanya Serenity Coast,26.620820000000002,-119.74949,2489.57,2489.57,72,07 May 2018 23.00 (UTC),racing,,2018-05-07 23:00:00
3186,7,8,Sanya Serenity Coast,26.567859999999996,-119.58673,2480.34,2480.34,72,08 May 2018 00.00 (UTC),racing,,2018-05-08 00:00:00
8186,7,8,Sanya Serenity Coast,26.477079999999997,-119.43502,2470.61,2470.61,76,08 May 2018 01.00 (UTC),racing,,2018-05-08 01:00:00
14806,7,8,Sanya Serenity Coast,26.386190000000003,-119.2734,2460.41,2460.41,83,08 May 2018 02.00 (UTC),racing,,2018-05-08 02:00:00
4702,7,8,Sanya Serenity Coast,26.2955,-119.10829,2450.04,2450.04,92,08 May 2018 03.00 (UTC),racing,,2018-05-08 03:00:00
11482,7,8,Sanya Serenity Coast,26.20286,-118.94306999999999,2439.61,2439.61,102,08 May 2018 04.00 (UTC),racing,,2018-05-08 04:00:00
236,6,7,Sanya Serenity Coast,26.10719,-118.78915,2429.65,2429.65,105,08 May 2018 05.00 (UTC),racing,,2018-05-08 05:00:00
7332,6,7,Sanya Serenity Coast,26.02561,-118.64752,2420.65,2420.65,106,08 May 2018 06.00 (UTC),racing,,2018-05-08 06:00:00
11808,6,7,Sanya Serenity Coast,25.965770000000003,-118.52819,2413.3,2413.3,105,08 May 2018 07.00 (UTC),racing,,2018-05-08 07:00:00
9370,6,7,Sanya Serenity Coast,25.9189,-118.40683,2406.18,2406.18,102,08 May 2018 08.00 (UTC),racing,,2018-05-08 08:00:00
1970,6,7,Sanya Serenity Coast,25.86445,-118.27642,2398.42,2398.42,100,08 May 2018 09.00 (UTC),racing,,2018-05-08 09:00:00
1497,6,7,Sanya Serenity Coast,25.81462,-118.13376000000001,2390.18,2390.18,99,08 May 2018 10.00 (UTC),racing,,2018-05-08 10:00:00
9818,6,7,Sanya Serenity Coast,25.77329,-117.98125,2381.69,2381.69,98,08 May 2018 11.00 (UTC),racing,,2018-05-08 11:00:00
13440,6,7,Sanya Serenity Coast,25.699189999999998,-117.82526999999999,2372.16,2372.16,98,08 May 2018 12.00 (UTC),racing,,2018-05-08 12:00:00
6123,6,7,Sanya Serenity Coast,25.60495,-117.67373,2362.32,2362.32,98,08 May 2018 13.00 (UTC),racing,,2018-05-08 13:00:00
8917,6,7,Sanya Serenity Coast,25.5041,-117.50958999999999,2351.71,2351.71,98,08 May 2018 14.00 (UTC),racing,,2018-05-08 14:00:00
2937,6,7,Sanya Serenity Coast,25.40546,-117.33971000000001,2340.9,2340.9,98,08 May 2018 15.00 (UTC),racing,,2018-05-08 15:00:00
4970,6,7,Sanya Serenity Coast,25.30313,-117.19131000000002,2331.12,2331.12,98,08 May 2018 16.00 (UTC),racing,,2018-05-08 16:00:00
14083,6,7,Sanya Serenity Coast,25.19623,-117.08221999999999,2323.41,2323.41,98,08 May 2018 17.00 (UTC),racing,,2018-05-08 17:00:00
10660,6,7,Sanya Serenity Coast,25.08982,-116.9965,2317.26,2317.26,98,08 May 2018 18.00 (UTC),racing,,2018-05-08 18:00:00
682,6,7,Sanya Serenity Coast,25.00096,-116.91913999999998,2312.21,2312.21,97,08 May 2018 19.00 (UTC),racing,,2018-05-08 19:00:00
12853,6,7,Sanya Serenity Coast,24.934720000000002,-116.84575,2307.91,2307.91,95,08 May 2018 20.00 (UTC),racing,,2018-05-08 20:00:00
6686,6,7,Sanya Serenity Coast,24.87389,-116.74616,2302.51,2302.51,94,08 May 2018 21.00 (UTC),racing,,2018-05-08 21:00:00
1134,6,7,Sanya Serenity Coast,24.79044,-116.64612,2297.77,2297.77,93,08 May 2018 22.00 (UTC),racing,,2018-05-08 22:00:00
10199,6,7,Sanya Serenity Coast,24.71826,-116.52458,2292.83,2292.83,91,08 May 2018 23.00 (UTC),racing,,2018-05-08 23:00:00
469,6,7,Sanya Serenity Coast,24.66121,-116.38311999999999,2288.14,2288.14,90,09 May 2018 00.00 (UTC),racing,,2018-05-09 00:00:00
10852,6,7,Sanya Serenity Coast,24.60523,-116.23024,2261.01,2261.01,87,09 May 2018 01.00 (UTC),racing,,2018-05-09 01:00:00
12431,6,7,Sanya Serenity Coast,24.53118,-116.08801000000001,2252.17,2252.17,85,09 May 2018 02.00 (UTC),racing,,2018-05-09 02:00:00
7140,6,7,Sanya Serenity Coast,24.46808,-115.94151000000001,2243.56,2243.56,84,09 May 2018 03.00 (UTC),racing,,2018-05-09 03:00:00
8000,6,7,Sanya Serenity Coast,24.42367,-115.78331999999999,2235.18,2235.18,84,09 May 2018 04.00 (UTC),racing,,2018-05-09 04:00:00
3825,6,7,Sanya Serenity Coast,24.37875,-115.62244,2226.69,2226.69,86,09 May 2018 05.00 (UTC),racing,,2018-05-09 05:00:00
4066,6,7,Sanya Serenity Coast,24.32011,-115.46582,2217.88,2217.88,89,09 May 2018 06.00 (UTC),racing,,2018-05-09 06:00:00
14998,6,7,Sanya Serenity Coast,24.255860000000002,-115.31038999999998,2208.91,2208.91,93,09 May 2018 07.00 (UTC),racing,,2018-05-09 07:00:00
9682,6,7,Sanya Serenity Coast,24.19454,-115.15725,2200.16,2200.16,95,09 May 2018 08.00 (UTC),racing,,2018-05-09 08:00:00
1732,6,7,Sanya Serenity Coast,24.12892,-115.00453,2191.28,2191.28,98,09 May 2018 09.00 (UTC),racing,,2018-05-09 09:00:00
2166,6,7,Sanya Serenity Coast,24.06246,-114.84364,2182.04,2182.04,99,09 May 2018 10.00 (UTC),racing,,2018-05-09 10:00:00
9261,6,7,Sanya Serenity Coast,23.99889,-114.67172,2172.49,2172.49,101,09 May 2018 11.00 (UTC),racing,,2018-05-09 11:00:00
13791,6,7,Sanya Serenity Coast,23.92516,-114.50105,2162.61,2162.61,103,09 May 2018 12.00 (UTC),racing,,2018-05-09 12:00:00
5710,5,6,Sanya Serenity Coast,23.856920000000002,-114.33443999999999,2153.14,2153.14,104,09 May 2018 13.00 (UTC),racing,,2018-05-09 13:00:00
10572,5,6,Sanya Serenity Coast,23.78373,-114.16512,2143.38,2143.38,105,09 May 2018 14.00 (UTC),racing,,2018-05-09 14:00:00
1186,5,6,Sanya Serenity Coast,23.70975,-114.01356000000001,2134.31,2134.31,105,09 May 2018 15.00 (UTC),racing,,2018-05-09 15:00:00
6408,5,6,Sanya Serenity Coast,23.639129999999998,-113.86563000000001,2125.55,2125.55,106,09 May 2018 16.00 (UTC),racing,,2018-05-09 16:00:00
12699,5,6,Sanya Serenity Coast,23.57544,-113.69405,2116.18,2116.18,106,09 May 2018 17.00 (UTC),racing,,2018-05-09 17:00:00
8366,4,5,Sanya Serenity Coast,23.48424,-113.53288,2106.07,2106.07,107,09 May 2018 18.00 (UTC),racing,,2018-05-09 18:00:00
2957,4,5,Sanya Serenity Coast,23.3995,-113.37066999999999,2096.21,2096.21,109,09 May 2018 19.00 (UTC),racing,,2018-05-09 19:00:00
14436,4,5,Sanya Serenity Coast,23.33367,-113.22429,2087.8,2087.8,108,09 May 2018 20.00 (UTC),racing,,2018-05-09 20:00:00
5166,4,5,Sanya Serenity Coast,23.26584,-113.06867,2078.99,2078.99,108,09 May 2018 21.00 (UTC),racing,,2018-05-09 21:00:00
2463,4,5,Sanya Serenity Coast,23.212629999999997,-112.91877,2071.09,2071.09,107,09 May 2018 22.00 (UTC),racing,,2018-05-09 22:00:00
8795,4,5,Sanya Serenity Coast,23.155479999999997,-112.78967,2063.8,2063.8,104,09 May 2018 23.00 (UTC),racing,,2018-05-09 23:00:00
5398,4,5,Sanya Serenity Coast,23.095979999999997,-112.65503000000001,2056.25,2056.25,103,10 May 2018 00.00 (UTC),racing,,2018-05-10 00:00:00
13694,4,5,Sanya Serenity Coast,23.04954,-112.52423,2049.46,2049.46,100,10 May 2018 01.00 (UTC),racing,,2018-05-10 01:00:00
9542,4,5,Sanya Serenity Coast,23.03857,-112.35434,2043.03,2043.03,99,10 May 2018 02.00 (UTC),racing,,2018-05-10 02:00:00
2278,4,5,Sanya Serenity Coast,23.03398,-112.18281,2037.02,2037.02,99,10 May 2018 03.00 (UTC),racing,,2018-05-10 03:00:00
12809,4,5,Sanya Serenity Coast,23.03106,-112.00164,2030.97,2030.97,98,10 May 2018 04.00 (UTC),racing,,2018-05-10 04:00:00
6737,4,5,Sanya Serenity Coast,23.02507,-111.81663,2024.88,2024.88,98,10 May 2018 05.00 (UTC),racing,,2018-05-10 05:00:00
1099,4,5,Sanya Serenity Coast,22.997120000000002,-111.63356999999999,2017.98,2017.98,98,10 May 2018 06.00 (UTC),racing,,2018-05-10 06:00:00
10219,4,5,Sanya Serenity Coast,22.96215,-111.44623,2010.82,2010.82,100,10 May 2018 07.00 (UTC),racing,,2018-05-10 07:00:00
14531,4,5,Sanya Serenity Coast,22.92044,-111.26337,2003.65,2003.65,101,10 May 2018 08.00 (UTC),racing,,2018-05-10 08:00:00
4558,4,5,Sanya Serenity Coast,22.8651,-111.0928,1996.28,1996.28,102,10 May 2018 09.00 (UTC),racing,,2018-05-10 09:00:00
6985,4,5,Sanya Serenity Coast,22.82456,-110.92025,1989.87,1989.87,105,10 May 2018 10.00 (UTC),racing,,2018-05-10 10:00:00
12067,4,5,Sanya Serenity Coast,22.78111,-110.74112,1983.37,1983.37,107,10 May 2018 11.00 (UTC),racing,,2018-05-10 11:00:00
11007,4,5,Sanya Serenity Coast,22.71933,-110.56657,1976.22,1976.22,110,10 May 2018 12.00 (UTC),racing,,2018-05-10 12:00:00
835,4,5,Sanya Serenity Coast,22.64315,-110.38023999999999,1968.28,1968.28,111,10 May 2018 13.00 (UTC),racing,,2018-05-10 13:00:00
15349,4,5,Sanya Serenity Coast,22.57376,-110.19762,1961.09,1961.09,113,10 May 2018 14.00 (UTC),racing,,2018-05-10 14:00:00
4179,4,5,Sanya Serenity Coast,22.5299,-110.00026000000001,1955.48,1955.48,114,10 May 2018 15.00 (UTC),racing,,2018-05-10 15:00:00
3488,4,5,Sanya Serenity Coast,22.51977,-109.79876999999999,1952.26,1952.26,115,10 May 2018 16.00 (UTC),racing,,2018-05-10 16:00:00
7816,5,6,Sanya Serenity Coast,22.52769,-109.60205,1950.7,1950.7,115,10 May 2018 17.00 (UTC),racing,,2018-05-10 17:00:00
13200,4,5,Sanya Serenity Coast,22.47504,-109.44823000000001,1946.37,1946.37,114,10 May 2018 18.00 (UTC),racing,,2018-05-10 18:00:00
5846,4,5,Sanya Serenity Coast,22.36235,-109.31335,1938.85,1938.85,113,10 May 2018 19.00 (UTC),racing,,2018-05-10 19:00:00
11534,4,5,Sanya Serenity Coast,22.280620000000003,-109.17376999999999,1933.42,1933.42,111,10 May 2018 20.00 (UTC),racing,,2018-05-10 20:00:00
193,4,5,Sanya Serenity Coast,22.22951,-109.04856000000001,1930.12,1930.12,109,10 May 2018 21.00 (UTC),racing,,2018-05-10 21:00:00
7379,4,5,Sanya Serenity Coast,22.191370000000003,-108.90777,1927.88,1927.88,107,10 May 2018 22.00 (UTC),racing,,2018-05-10 22:00:00
11755,4,5,Sanya Serenity Coast,22.13826,-108.75204,1925.13,1925.13,106,10 May 2018 23.00 (UTC),racing,,2018-05-10 23:00:00
5976,5,6,Sanya Serenity Coast,22.07834,-108.59022,1922.44,1922.44,104,11 May 2018 00.00 (UTC),racing,,2018-05-11 00:00:00
13050,5,6,Sanya Serenity Coast,21.988129999999998,-108.44242,1918.3,1918.3,103,11 May 2018 01.00 (UTC),racing,,2018-05-11 01:00:00
9997,5,6,Sanya Serenity Coast,21.903170000000003,-108.29198000000001,1914.97,1914.97,102,11 May 2018 02.00 (UTC),racing,,2018-05-11 02:00:00
1882,5,6,Sanya Serenity Coast,21.81261,-108.15336,1911.62,1911.62,100,11 May 2018 03.00 (UTC),racing,,2018-05-11 03:00:00
14471,6,7,Sanya Serenity Coast,21.74259,-108.04486000000001,1909.37,1909.37,98,11 May 2018 04.00 (UTC),racing,,2018-05-11 04:00:00
5126,6,7,Sanya Serenity Coast,21.68299,-107.92521,1908.22,1908.22,97,11 May 2018 05.00 (UTC),racing,,2018-05-11 05:00:00
2509,7,8,Sanya Serenity Coast,21.60548,-107.80615,1906.41,1906.41,95,11 May 2018 06.00 (UTC),racing,,2018-05-11 06:00:00
8772,3,4,Sanya Serenity Coast,21.52579,-107.6801,1728.54,1728.54,94,11 May 2018 07.00 (UTC),racing,,2018-05-11 07:00:00
12242,3,4,Sanya Serenity Coast,21.48387,-107.57258,1722.05,1722.05,93,11 May 2018 08.00 (UTC),racing,,2018-05-11 08:00:00
6792,4,5,Sanya Serenity Coast,21.45324,-107.47375,1729.76,1729.76,91,11 May 2018 09.00 (UTC),racing,,2018-05-11 09:00:00
4371,3,4,Sanya Serenity Coast,21.43895,-107.37068000000001,1724.88,1724.88,87,11 May 2018 10.00 (UTC),racing,,2018-05-11 10:00:00
14681,3,4,Sanya Serenity Coast,21.44203,-107.29665,1721.94,1721.94,81,11 May 2018 11.00 (UTC),racing,,2018-05-11 11:00:00
8529,3,4,Sanya Serenity Coast,21.41664,-107.22896999999999,1718.12,1718.12,75,11 May 2018 12.00 (UTC),racing,,2018-05-11 12:00:00
3300,3,4,Sanya Serenity Coast,21.40223,-107.17145,1715.17,1715.17,69,11 May 2018 13.00 (UTC),racing,,2018-05-11 13:00:00
11888,3,4,Sanya Serenity Coast,21.38938,-107.0755,1710.74,1710.74,65,11 May 2018 14.00 (UTC),racing,,2018-05-11 14:00:00
7663,3,4,Sanya Serenity Coast,21.37017,-106.98662,1706.36,1706.36,63,11 May 2018 15.00 (UTC),racing,,2018-05-11 15:00:00
120,4,5,Sanya Serenity Coast,21.33995,-106.91765,1702.33,1702.33,59,11 May 2018 16.00 (UTC),racing,,2018-05-11 16:00:00
11186,4,5,Sanya Serenity Coast,21.316570000000002,-106.8654,1699.26,1699.26,55,11 May 2018 17.00 (UTC),racing,,2018-05-11 17:00:00
13519,3,4,Sanya Serenity Coast,21.31116,-106.83203999999999,1697.71,1697.71,49,11 May 2018 18.00 (UTC),racing,,2018-05-11 18:00:00
5549,3,4,Sanya Serenity Coast,21.2798,-106.79817,1695.04,1695.04,44,11 May 2018 19.00 (UTC),racing,,2018-05-11 19:00:00
7931,3,4,Sanya Serenity Coast,21.25679,-106.7574,1692.45,1692.45,41,11 May 2018 20.00 (UTC),racing,,2018-05-11 20:00:00
3852,3,4,Sanya Serenity Coast,21.216839999999998,-106.69935,1688.46,1688.46,39,11 May 2018 21.00 (UTC),racing,,2018-05-11 21:00:00
4011,3,4,Sanya Serenity Coast,21.1543,-106.63408000000001,1683.22,1683.22,40,11 May 2018 22.00 (UTC),racing,,2018-05-11 22:00:00
15050,3,4,Sanya Serenity Coast,21.071479999999998,-106.56783,1677.09,1677.09,42,11 May 2018 23.00 (UTC),racing,,2018-05-11 23:00:00
2901,3,4,Sanya Serenity Coast,20.967979999999997,-106.49089,1669.65,1669.65,46,12 May 2018 00.00 (UTC),racing,,2018-05-12 00:00:00
8892,3,4,Sanya Serenity Coast,20.85916,-106.40202,1661.52,1661.52,49,12 May 2018 01.00 (UTC),racing,,2018-05-12 01:00:00
14091,3,4,Sanya Serenity Coast,20.76192,-106.32763999999999,1654.46,1654.46,51,12 May 2018 02.00 (UTC),racing,,2018-05-12 02:00:00
4978,3,4,Sanya Serenity Coast,20.65822,-106.28018999999999,1648.23,1648.23,54,12 May 2018 03.00 (UTC),racing,,2018-05-12 03:00:00
9859,3,4,Sanya Serenity Coast,20.581960000000002,-106.24738,1643.75,1643.75,56,12 May 2018 04.00 (UTC),racing,,2018-05-12 04:00:00
1516,3,4,Sanya Serenity Coast,20.536170000000002,-106.2349,1641.37,1641.37,57,12 May 2018 05.00 (UTC),racing,,2018-05-12 05:00:00
6088,4,5,Sanya Serenity Coast,20.51391,-106.2249,1640.05,1640.05,56,12 May 2018 06.00 (UTC),racing,,2018-05-12 06:00:00
13427,4,5,Sanya Serenity Coast,20.497320000000002,-106.21082,1638.79,1638.79,54,12 May 2018 07.00 (UTC),racing,,2018-05-12 07:00:00
8128,4,5,Sanya Serenity Coast,20.46765,-106.19391,1636.89,1636.89,53,12 May 2018 08.00 (UTC),racing,,2018-05-12 08:00:00
3650,4,5,Sanya Serenity Coast,20.43916,-106.18326,1635.3,1635.3,49,12 May 2018 09.00 (UTC),racing,,2018-05-12 09:00:00
256,4,5,Sanya Serenity Coast,20.42234,-106.18191000000002,1634.56,1634.56,44,12 May 2018 10.00 (UTC),racing,,2018-05-12 10:00:00
11490,4,5,Sanya Serenity Coast,20.40989,-106.17916000000001,1633.95,1633.95,37,12 May 2018 11.00 (UTC),racing,,2018-05-12 11:00:00
11795,4,5,Sanya Serenity Coast,20.39977,-106.17002,1633.16,1633.16,30,12 May 2018 12.00 (UTC),racing,,2018-05-12 12:00:00
7319,4,5,Sanya Serenity Coast,20.388189999999998,-106.13213,1631.11,1631.11,24,12 May 2018 13.00 (UTC),racing,,2018-05-12 13:00:00
8172,4,5,Sanya Serenity Coast,20.37677,-106.10451,1629.5,1629.5,19,12 May 2018 14.00 (UTC),racing,,2018-05-12 14:00:00
3172,4,5,Sanya Serenity Coast,20.36272,-106.07465,1627.69,1627.69,16,12 May 2018 15.00 (UTC),racing,,2018-05-12 15:00:00
4710,4,5,Sanya Serenity Coast,20.352829999999997,-106.04231000000001,1625.95,1625.95,15,12 May 2018 16.00 (UTC),racing,,2018-05-12 16:00:00
14814,4,5,Sanya Serenity Coast,20.349220000000003,-106.01433,1624.65,1624.65,15,12 May 2018 17.00 (UTC),racing,,2018-05-12 17:00:00
10398,4,5,Sanya Serenity Coast,20.34684,-105.96696000000001,1622.61,1622.61,16,12 May 2018 18.00 (UTC),racing,,2018-05-12 18:00:00
1379,4,5,Sanya Serenity Coast,20.34799,-105.88756000000001,1619.43,1619.43,18,12 May 2018 19.00 (UTC),racing,,2018-05-12 19:00:00
6919,4,5,Sanya Serenity Coast,20.28285,-105.81841999999999,1613.91,1613.91,22,12 May 2018 20.00 (UTC),racing,,2018-05-12 20:00:00
12116,4,5,Sanya Serenity Coast,20.28285,-105.81841999999999,1613.91,1613.91,22,12 May 2018 20.00 (UTC),racing,,2018-05-12 20:00:00
854,2,3,Sanya Serenity Coast,20.02165,-105.708,1598.65,1598.65,35,12 May 2018 22.00 (UTC),racing,,2018-05-12 22:00:00
10977,2,3,Sanya Serenity Coast,19.86605,-105.67585,1591.12,1591.12,42,12 May 2018 23.00 (UTC),racing,,2018-05-12 23:00:00
1228,4,5,Sanya Serenity Coast,19.71649,-105.65203000000001,1584.36,1584.36,48,13 May 2018 00.00 (UTC),racing,,2018-05-13 00:00:00
10593,4,5,Sanya Serenity Coast,19.55911,-105.61913999999999,1577.11,1577.11,56,13 May 2018 01.00 (UTC),racing,,2018-05-13 01:00:00
12687,4,5,Sanya Serenity Coast,19.41565,-105.55995,1569.36,1569.36,63,13 May 2018 02.00 (UTC),racing,,2018-05-13 02:00:00
6396,4,5,Sanya Serenity Coast,19.330379999999998,-105.40701000000001,1559.33,1559.33,71,13 May 2018 03.00 (UTC),racing,,2018-05-13 03:00:00
9217,4,5,Sanya Serenity Coast,19.25046,-105.27191,1550.32,1550.32,78,13 May 2018 04.00 (UTC),racing,,2018-05-13 04:00:00
2142,4,5,Sanya Serenity Coast,19.19558,-105.13105,1541.93,1541.93,83,13 May 2018 05.00 (UTC),racing,,2018-05-13 05:00:00
5740,4,5,Sanya Serenity Coast,19.16072,-104.98958,1534.28,1534.28,87,13 May 2018 06.00 (UTC),racing,,2018-05-13 06:00:00
13800,4,5,Sanya Serenity Coast,19.13588,-104.86231000000001,1527.71,1527.71,87,13 May 2018 07.00 (UTC),racing,,2018-05-13 07:00:00
11333,4,5,Sanya Serenity Coast,19.05224,-104.80487,1522.02,1522.02,77,13 May 2018 08.00 (UTC),racing,,2018-05-13 08:00:00
402,4,5,Sanya Serenity Coast,18.929679999999998,-104.76228,1515.63,1515.63,84,13 May 2018 09.00 (UTC),racing,,2018-05-13 09:00:00
3789,3,4,Sanya Serenity Coast,18.804660000000002,-104.70335,1508.56,1508.56,84,13 May 2018 10.00 (UTC),racing,,2018-05-13 10:00:00
7986,3,4,Sanya Serenity Coast,18.67655,-104.65154,1501.91,1501.91,84,13 May 2018 11.00 (UTC),racing,,2018-05-13 11:00:00
15006,3,4,Sanya Serenity Coast,18.56172,-104.61479,1496.63,1496.63,82,13 May 2018 12.00 (UTC),racing,,2018-05-13 12:00:00
4074,3,4,Sanya Serenity Coast,18.4979,-104.54505,1491.31,1491.31,79,13 May 2018 13.00 (UTC),racing,,2018-05-13 13:00:00
10860,3,4,Sanya Serenity Coast,18.49509,-104.43921,1485.96,1485.96,74,13 May 2018 14.00 (UTC),racing,,2018-05-13 14:00:00
477,3,4,Sanya Serenity Coast,18.49044,-104.34344,1481.13,1481.13,69,13 May 2018 15.00 (UTC),racing,,2018-05-13 15:00:00
7125,2,3,Sanya Serenity Coast,18.49774,-104.25544000000001,1477.15,1477.15,64,13 May 2018 16.00 (UTC),racing,,2018-05-13 16:00:00
12416,2,3,Sanya Serenity Coast,18.506339999999998,-104.17517,1473.71,1473.71,60,13 May 2018 17.00 (UTC),racing,,2018-05-13 17:00:00
9111,2,3,Sanya Serenity Coast,18.47926,-104.10753000000001,1469.65,1469.65,58,13 May 2018 18.00 (UTC),racing,,2018-05-13 18:00:00
2725,2,3,Sanya Serenity Coast,18.408839999999998,-104.01793,1463.03,1463.03,59,13 May 2018 19.00 (UTC),racing,,2018-05-13 19:00:00
14627,2,3,Sanya Serenity Coast,18.33139,-103.91282,1455.46,1455.46,60,13 May 2018 20.00 (UTC),racing,,2018-05-13 20:00:00
4425,2,3,Sanya Serenity Coast,18.2509,-103.81586999999999,1448.15,1448.15,60,13 May 2018 21.00 (UTC),racing,,2018-05-13 21:00:00
3278,2,3,Sanya Serenity Coast,18.13658,-103.73959,1440.71,1440.71,61,13 May 2018 22.00 (UTC),racing,,2018-05-13 22:00:00
8561,2,3,Sanya Serenity Coast,18.00219,-103.67414000000001,1433.65,1433.65,63,13 May 2018 23.00 (UTC),racing,,2018-05-13 23:00:00
